# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:04:50.618794
# Scan File: high_res_cell
# Grid: 25x25 (625 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 10
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8,Endmember_9,Endmember_10
1.229920000000000073e+03,3.407315120071372633e-02,5.182991468017980607e-02,4.000599530922357289e-02,1.473414447974469993e-02,2.762060306228898698e-02,4.131498692557517005e-02,3.493119172459483585e-02,5.186286147583205747e-02,1.914209878642189958e-02,3.619997618063420380e-02
1.232509999999999991e+03,3.411760323038896120e-02,5.559683212275270264e-02,3.399497877012687408e-02,2.353498117005463700e-02,2.575164695643949661e-02,4.156804071554594249e-02,3.507655994440662950e-02,5.033648761688468143e-02,1.468480526666373839e-02,3.622950127947131144e-02
1.235089999999999918e+03,3.252517441845598906e-02,5.788834160779060545e-02,3.941844826651308420e-02,2.079771504842406471e-02,2.751778844122294843e-02,3.300320666826164762e-02,3.755157561630307478e-02,5.010443990788394919e-02,2.651708270952889482e-02,3.754862533956234566e-02
1.237670000000000073e+03,2.869462650362022971e-02,6.236607079009628962e-02,5.691009600888811970e-02,2.221051713205706574e-02,3.448787645172051580e-02,2.987435200546612046e-02,4.371126709601427102e-02,5.532958906880970640e-02,3.900662286352717112e-02,4.088489934247485635e-02
1.240259999999999991e+03,2.661716880988756334e-02,7.031108937810202908e-02,6.398697164874465881e-02,1.824055853397207883e-02,4.149828136032024384e-02,3.257488189531451694e-02,4.350500451425409060e-02,6.233166492120401081e-02,5.267378426258745305e-02,4.677588858209557471e-02
1.242839999999999918e+03,2.732842157966806559e-02,6.791779920163842910e-02,5.361624250751804294e-02,1.634656504874682642e-02,4.158294289791004267e-02,4.168328375734500768e-02,4.239768320040659955e-02,6.426728156529790126e-02,4.119075630117112474e-02,4.866953115510152389e-02
1.245420000000000073e+03,3.163615974936070940e-02,5.959665762632067321e-02,6.272425488119148795e-02,1.388633865443833493e-02,3.377202875507977209e-02,4.971151101954823792e-02,4.113228851848519524e-02,5.890072105405013553e-02,2.632132935487647984e-02,4.799983596312137890e-02
1.248000000000000000e+03,3.119164436803878795e-02,5.978867026513355609e-02,6.524332699421220294e-02,5.604638284111201907e-03,3.509431379816985858e-02,4.462133185897357995e-02,4.455347407278294897e-02,5.497549632379281764e-02,2.436625635282625019e-02,4.537016218428702174e-02
1.250569999999999936e+03,2.271666241305864142e-02,6.369586755527724409e-02,5.873838855581236390e-02,1.875982406616329146e-03,3.954842318954216590e-02,3.766312035648508583e-02,4.459029158133395732e-02,5.710418796782162909e-02,4.129035053367391406e-02,5.047469098703159796e-02
1.253150000000000091e+03,1.700303785736030637e-02,6.506151393722006682e-02,6.483387009228525066e-02,2.981402831872648207e-03,4.387157412726336303e-02,3.528384512355896285e-02,4.800841684507441143e-02,6.247860174283517698e-02,4.864877644533307371e-02,5.877545583075143715e-02
1.255730000000000018e+03,2.334144061664034792e-02,6.129935954385364039e-02,7.750776321641235367e-02,1.421936377970431375e-02,4.884392494891517944e-02,3.797414037114813651e-02,5.102065582035787694e-02,6.484190262259108273e-02,4.306936013989114825e-02,6.589178011879326391e-02
1.258309999999999945e+03,2.432602898643620309e-02,6.055537591874414483e-02,6.900342539498287298e-02,2.140735854426634860e-02,4.956512136666378632e-02,3.795426087952244454e-02,4.930671265291696609e-02,6.334275385200525965e-02,3.812853068444431448e-02,6.570354930485514111e-02
1.260880000000000109e+03,2.175841740357813830e-02,5.580012450639358634e-02,5.562188218346331842e-02,2.873931039339333582e-02,4.916854078293444313e-02,3.708911933659314597e-02,4.975855008853277001e-02,6.045133793325447452e-02,3.506490846541850809e-02,6.209856409445253106e-02
1.263460000000000036e+03,1.928649089206403017e-02,5.325875654176705221e-02,6.804928322269936103e-02,1.742273155262515083e-02,5.333527973637713915e-02,3.726811315261592539e-02,4.964090707342276587e-02,5.870334968462772446e-02,3.871457257426764303e-02,6.265442969105161630e-02
1.266029999999999973e+03,1.818876812511489166e-02,5.047106226628468584e-02,6.018221954281187391e-02,9.830874535038287843e-03,5.559109807225782324e-02,2.975626170143789648e-02,5.284017119868848061e-02,5.835375274844313565e-02,3.885028834268437065e-02,6.106872893394450080e-02
1.268599999999999909e+03,1.037813741410543306e-02,5.083929603315551909e-02,4.323898305687067650e-02,4.362913955843684966e-03,4.951266577389535489e-02,2.898802060298826672e-02,4.926422484851827877e-02,5.418050277973773809e-02,3.780106923586612488e-02,5.671657769507618824e-02
1.271170000000000073e+03,1.315405716575011180e-02,4.357901611080269161e-02,2.502504969236429497e-02,9.095372661247887180e-03,4.227133882074638610e-02,3.559674421798445648e-02,4.736761645301513363e-02,4.638654136333689865e-02,2.118085740189205868e-02,5.154950602350772543e-02
1.273750000000000000e+03,1.920900750479607316e-02,4.574872602394785409e-02,2.532172466261451219e-02,1.157825783988971485e-02,4.726898468837915229e-02,3.379624118906758568e-02,4.183037111492484555e-02,4.492977640756141977e-02,2.914985079017116260e-02,5.302534365079795281e-02
1.276319999999999936e+03,2.101723693152065392e-02,4.897231594873700106e-02,1.788407271575344001e-02,2.120039311792564982e-02,5.071522876460453355e-02,2.550543050708006104e-02,4.180482239861752630e-02,4.758959930448946468e-02,3.832484909388184091e-02,5.525037350522293139e-02
1.278890000000000100e+03,1.765791136952898563e-02,5.278142222139065032e-02,3.032082109938261105e-02,1.595156469116300324e-02,5.408623075571154099e-02,2.023139859306138585e-02,4.378224819265323642e-02,4.871749152310367315e-02,4.708585345018202056e-02,5.695355596972511564e-02
1.281450000000000045e+03,1.694069507208842418e-02,4.855070245872167289e-02,4.172766090378057097e-02,8.370340314545629545e-03,4.981017003282906669e-02,2.298226226000309180e-02,3.941269207034782396e-02,4.990177086700521569e-02,4.501081660488971681e-02,5.940110149910315246e-02
1.284019999999999982e+03,1.577543719518872609e-02,4.280037557211122806e-02,4.262978582482700174e-02,1.953024754505754135e-03,4.321623926694952850e-02,1.890804273395389062e-02,3.842158872318879315e-02,5.106467930042438846e-02,4.209229948335610483e-02,6.294668610881481996e-02
1.286589999999999918e+03,1.381478443811122447e-02,3.322917140912162726e-02,4.455220194779711818e-02,3.080377861764897751e-03,3.148108736081299541e-02,2.322959725735819492e-02,4.021013746327855437e-02,4.800889804616076395e-02,1.880160213064346539e-02,6.355385804397613303e-02
1.289160000000000082e+03,2.073632043245517489e-02,3.504422858982304823e-02,4.813084327528607126e-02,8.779879942540785853e-03,2.797094933036019249e-02,3.109728592491861621e-02,4.900402333839815744e-02,4.526110613805784527e-02,4.073842022450049893e-03,6.553559761096919289e-02
1.291720000000000027e+03,2.390454448724383188e-02,4.464410657775905872e-02,6.584288006117823555e-02,1.245297937632149077e-02,3.496067159812592945e-02,4.024337749050248270e-02,5.623539350902997253e-02,5.344709390841342195e-02,1.269075000289606597e-02,7.555715538299091760e-02
1.294289999999999964e+03,3.007672519668760230e-02,5.461295965516383549e-02,6.018674627978789354e-02,1.763235757382606433e-02,4.473476071741446652e-02,4.793900080701699734e-02,6.832879159824840898e-02,6.207530396474827961e-02,2.889962882376697489e-02,8.629989641894253438e-02
1.296849999999999909e+03,2.925408848799080502e-02,5.866977800146715855e-02,6.030188389573823415e-02,2.495677857450857157e-02,4.866831217183308772e-02,5.626160974018375172e-02,7.640073015276224733e-02,6.611303568287663079e-02,3.586264325193733171e-02,9.463837118484703936e-02
1.299410000000000082e+03,2.557755696714705818e-02,6.723809052715017109e-02,5.147772926930821447e-02,2.827952712278836156e-02,4.980353309591668831e-02,5.332367001733274992e-02,7.855433766473440826e-02,6.616101177314520632e-02,4.589154369520242333e-02,1.003307021765575402e-01
1.301980000000000018e+03,1.660720177770019790e-02,7.588163147723188395e-02,6.500736611781364471e-02,3.053288579132523023e-02,5.565494909553356240e-02,5.481566451272805451e-02,8.019509823552480043e-02,7.398706108838290496e-02,6.029894680848861543e-02,1.076140071881401261e-01
1.304539999999999964e+03,1.556339286335639560e-02,8.510136551086353029e-02,8.029605792709218481e-02,3.952882899892719293e-02,5.628694698540395724e-02,6.645141210793018005e-02,8.203191657640582224e-02,8.213705526808345869e-02,7.508101355507784680e-02,1.074208082242618101e-01
1.307099999999999909e+03,1.913462680951821815e-02,9.413600149216946877e-02,1.000878688071029088e-01,4.160055279469353912e-02,6.113319957711767921e-02,7.786956421014869234e-02,8.548218613603969507e-02,8.604131865021213965e-02,8.792021090551462026e-02,1.069267367010191538e-01
1.309660000000000082e+03,2.005169664223072079e-02,9.931849052904892505e-02,1.174715706157480472e-01,3.502250140713442095e-02,6.353545022068178560e-02,7.920557070763070695e-02,8.668636283243921770e-02,8.403274564392307355e-02,9.785191763967175660e-02,1.039659012686227069e-01
1.312220000000000027e+03,1.762964453238863305e-02,9.701174461808202698e-02,1.110628272575942821e-01,2.514963621124181870e-02,6.195492959017258328e-02,7.564108594019823550e-02,8.813852532331850620e-02,7.925246567218864613e-02,8.912104109101209870e-02,9.353185672996434941e-02
1.314779999999999973e+03,2.019527419795240364e-02,8.617736523256966374e-02,8.967788260744520568e-02,2.530386965526785353e-02,5.297974117721875043e-02,7.071850414935014484e-02,8.376413912632696412e-02,7.742590447978409118e-02,6.766225529137398498e-02,8.002183562635500902e-02
1.317329999999999927e+03,2.207650449661160280e-02,8.241928036328921570e-02,7.338694596995902486e-02,2.411493576469475597e-02,5.426255514129837976e-02,5.923138830852472947e-02,8.175053709467504370e-02,8.072132158663541945e-02,5.649630878362679742e-02,7.396625532069867059e-02
1.319890000000000100e+03,2.593029161402873872e-02,8.387340582116044330e-02,8.172544285143495957e-02,2.329319608347551335e-02,6.354524029191402357e-02,5.733226437219208355e-02,8.284186722180483797e-02,8.994850649355336236e-02,6.404609908069057445e-02,7.929791844797928757e-02
1.322450000000000045e+03,2.334349355944839027e-02,8.499722322356034754e-02,9.141016746067327781e-02,2.114901692168653924e-02,7.003609206938433973e-02,5.714152359730773068e-02,8.323131797473892757e-02,9.198892495650733137e-02,7.110275991604865509e-02,8.086356565014239661e-02
1.325000000000000000e+03,2.111925041095671224e-02,7.904465896474975606e-02,9.187642935722042936e-02,1.266409547978654404e-02,6.891671865354777327e-02,5.372199898153966202e-02,7.790401574776981142e-02,8.775504150181327734e-02,6.204939481763203923e-02,7.587964040029554491e-02
1.327559999999999945e+03,2.423423003969707445e-02,7.588117581995168504e-02,8.350508583216177672e-02,2.030341554591803821e-02,6.731461870162870620e-02,5.081603367047508174e-02,7.545859030726552452e-02,8.572622120371202470e-02,5.304192525990455986e-02,6.956160000710887026e-02
1.330109999999999900e+03,3.003417468341952612e-02,7.583827362023896901e-02,6.479628257903560784e-02,2.563503113516533982e-02,7.113864793772806117e-02,5.780576510826423986e-02,7.851887328906836938e-02,8.856173956713989104e-02,4.572445075171323314e-02,6.664955751190110300e-02
1.332660000000000082e+03,3.434981002362238328e-02,8.110588699295213921e-02,4.842057528660863308e-02,3.879481626498455099e-02,7.598584148772598301e-02,6.510349426395845018e-02,8.120645735002891830e-02,9.259485997695104942e-02,5.121060704300661043e-02,6.637434809459051566e-02
1.335220000000000027e+03,2.869089259708229589e-02,9.004032416630916580e-02,6.906137194292273629e-02,4.344360409464938927e-02,7.940306166619751083e-02,6.543796587391022268e-02,7.828073887963135635e-02,9.538861173161397589e-02,5.908799720298045510e-02,6.695315778757973679e-02
1.337769999999999982e+03,3.018204986661510852e-02,9.222801732383362205e-02,9.420910477852388609e-02,3.890689768455875275e-02,7.491597927319036676e-02,6.499383478669253089e-02,7.540951615407372188e-02,9.339243198657877498e-02,6.302428655583380834e-02,6.805676294309075114e-02
1.340319999999999936e+03,2.657343344715483446e-02,8.963120231401724980e-02,1.119230674760601785e-01,2.499860921755532595e-02,6.877239860263904825e-02,6.910686881175893970e-02,7.116782028798757098e-02,9.115196033335960790e-02,5.874983237065147662e-02,6.748770062196229880e-02
1.342869999999999891e+03,2.707979134666826937e-02,8.958173589937597214e-02,1.137063758516129036e-01,1.315493447295745799e-02,6.863210513980684546e-02,7.035652007062004332e-02,6.784575744658802310e-02,9.024568778180712403e-02,6.684071129584538695e-02,6.533816260313624058e-02
1.345420000000000073e+03,2.615092382116306069e-02,8.666932436481795954e-02,1.028034045351181869e-01,2.069052161071360113e-02,6.886096695613717900e-02,7.200526827482942038e-02,6.324897138515576944e-02,8.735234121998974866e-02,6.952440796027510583e-02,6.144502803826092097e-02
1.347960000000000036e+03,3.277523755078730339e-02,7.595873329858669754e-02,9.173527586723925764e-02,3.022320617722012298e-02,6.884220631487386610e-02,6.725755835401310556e-02,6.191588299220219388e-02,7.916835715978057242e-02,5.986219186671933729e-02,5.628517784506176236e-02
1.350509999999999991e+03,3.300789938526438316e-02,6.937146929523226035e-02,8.719958480532874479e-02,4.410519480395701242e-02,7.084467300259877920e-02,6.029762302207571784e-02,5.841480823099048231e-02,7.424794851631236203e-02,5.558291376552906837e-02,5.219557945655991377e-02
1.353059999999999945e+03,2.405904127607866316e-02,7.038569813401909792e-02,9.444344490670222858e-02,4.270250350501975101e-02,7.668460598372478509e-02,4.947399961483092690e-02,5.513954510095038508e-02,7.328893320442264603e-02,6.701308542186111550e-02,4.926306939320707068e-02
1.355599999999999909e+03,2.030644423442868468e-02,6.869282250242898791e-02,7.807209336455975257e-02,3.672192877187242799e-02,7.028428241050550807e-02,4.484765369740387891e-02,4.890096833508904284e-02,6.750622477239512365e-02,6.888137287841160361e-02,4.454691554302400713e-02
1.358150000000000091e+03,2.276250217993831468e-02,5.784702338127138688e-02,7.639279664310470730e-02,1.952528143500399660e-02,6.262659842431143875e-02,4.435310029066609483e-02,4.675325320395436191e-02,5.821955009030270467e-02,4.637398437651906596e-02,3.952456287486143943e-02
1.360690000000000055e+03,2.406231350440257016e-02,5.228863785414993720e-02,7.413593884011808466e-02,1.678640366489127581e-02,6.546055038249444513e-02,4.782843156808078838e-02,4.614055123692006183e-02,5.055886000949072479e-02,3.224110500827727377e-02,3.595963898173872020e-02
1.363230000000000018e+03,2.119476729312675875e-02,5.447850447009768698e-02,5.796961762448205047e-02,1.816574362743392235e-02,7.510671210102840001e-02,5.304840446946493260e-02,5.114329282119414039e-02,5.021626281747487708e-02,3.546861259987300896e-02,3.386295570420138484e-02
1.365779999999999973e+03,2.551920855806121338e-02,5.648524945184180135e-02,2.987932964790241536e-02,3.590895856437652939e-02,8.055130286338646473e-02,5.594707863035065787e-02,5.057799854858105459e-02,4.880627381831342121e-02,4.385638733852338655e-02,3.291152075117213804e-02
1.368319999999999936e+03,2.717851945548889828e-02,5.568717543979796736e-02,3.309220526675366036e-02,3.484587848152251310e-02,8.350218572968989839e-02,5.030604275998765834e-02,4.944438722765542166e-02,4.990914458085828759e-02,4.917391048567376632e-02,3.535574449492964039e-02
1.370859999999999900e+03,2.533294325826905211e-02,5.683251581272223685e-02,4.525300268457241315e-02,3.633174729861867597e-02,8.536807879194821536e-02,4.281774319652738303e-02,4.275376061789407794e-02,5.111609245122367834e-02,5.534519873907862292e-02,3.690698883391912988e-02
1.373400000000000091e+03,2.154940545629047827e-02,6.090692070859544949e-02,5.670603151120326424e-02,2.776187055451303023e-02,8.665935943349163673e-02,3.834660317040208127e-02,4.313662364199229854e-02,5.520840265681548065e-02,6.692465195021252145e-02,3.267249751987990475e-02
1.375940000000000055e+03,2.243968587409330903e-02,5.856045013972982494e-02,6.072743596086976892e-02,3.584512480151681030e-02,8.675761869635187362e-02,3.475128054444172332e-02,4.192756893405449881e-02,5.342512062211407509e-02,7.058337149134222277e-02,3.100357679517209281e-02
1.378480000000000018e+03,2.215074083752937087e-02,5.544087733514770078e-02,5.272246901945894931e-02,3.720264221131132365e-02,8.879562784859562630e-02,3.279612360632955942e-02,4.276067778739919834e-02,5.196468662254949411e-02,7.190868152548815506e-02,3.226995853913466883e-02
1.381019999999999982e+03,2.931358187227724871e-02,5.294023899758103918e-02,4.281514554270337419e-02,3.391564879319861059e-02,8.408252640204956496e-02,3.739649560057772132e-02,4.474919420462466352e-02,4.923081716346580650e-02,6.797712808062232603e-02,3.061734136926786559e-02
1.383549999999999955e+03,3.047926514619125893e-02,4.634567053066620396e-02,3.422276433910038246e-02,2.317948024992175227e-02,7.185187965558831324e-02,3.721369160712546809e-02,4.483908157389153437e-02,4.852181918215659612e-02,5.719963604451494543e-02,2.662105436493436561e-02
