# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:23:16.819078
# Scan File: sec_ext_res_cell
# Grid: 40x40 (1600 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 8
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8
3.123300000000000182e+03,5.013564730794727031e-02,3.565572280143311512e-02,8.157385134911196434e-03,4.070352387068641720e-02,4.402120340174870555e-02,2.502801789842645439e-02,3.483233867950551177e-02,2.569751001404976115e-02
3.125320000000000164e+03,5.093624914801674064e-02,3.663064846966809091e-02,8.813225181125108887e-03,4.374700169674605038e-02,4.710051354063746198e-02,2.560600547822872511e-02,3.842955802886684202e-02,2.749908452085658705e-02
3.127329999999999927e+03,5.307523562123340338e-02,3.936816208739755962e-02,1.016338037440562420e-02,4.966306421949537309e-02,5.549620321239393667e-02,2.691293917881504641e-02,4.381368128540663598e-02,3.208661667095893261e-02
3.129349999999999909e+03,5.543530986713900155e-02,4.098141011495183561e-02,1.062563164043126354e-02,5.198063417791533303e-02,5.918338880140947000e-02,2.864101511947578227e-02,4.559291858722860219e-02,3.249560859603373847e-02
3.131360000000000127e+03,5.685906589405727296e-02,4.150696721172687093e-02,1.068914597479227527e-02,5.232795083429263999e-02,5.729130185150034527e-02,2.945212902925907483e-02,4.461495534712941330e-02,3.207847400189102471e-02
3.133369999999999891e+03,5.784729597457918815e-02,4.196069626806811503e-02,1.111833285324741183e-02,4.836118406648329954e-02,5.318779806413935496e-02,2.948721268713830335e-02,4.415698064358127700e-02,3.059639178927485090e-02
3.135389999999999873e+03,5.932928036477272404e-02,4.274240469115774682e-02,1.193633591056821736e-02,4.622033638744445228e-02,5.195477358818056945e-02,2.965333648243553138e-02,4.508402604184687246e-02,3.044264169659844504e-02
3.137400000000000091e+03,6.170152248444464582e-02,4.515785191609571203e-02,1.253750670347847720e-02,5.169236597629189855e-02,5.938712848607545502e-02,3.147836382235087715e-02,4.807831363752851361e-02,3.066637934558092554e-02
3.139409999999999854e+03,6.549410553840667726e-02,4.878950380392773484e-02,1.282759405968595876e-02,6.027893236422422751e-02,6.776476796353637921e-02,3.395407632820248572e-02,5.219082201445462282e-02,3.385931358612346426e-02
3.141420000000000073e+03,6.676057915267394338e-02,4.962555048665878016e-02,1.304645501612670608e-02,6.156947338193642649e-02,7.109446784083439663e-02,3.433870208992519796e-02,5.317150081384380833e-02,3.417641885224664139e-02
3.143429999999999836e+03,6.746806384723358363e-02,5.035065131362791158e-02,1.342302137218902292e-02,6.099278796813505099e-02,7.257761743243826280e-02,3.487530941880827989e-02,5.365795980902270113e-02,3.372739139587079688e-02
3.145440000000000055e+03,6.766596546731176720e-02,5.127175104668255101e-02,1.426391132147785887e-02,6.197100637742730678e-02,7.506893161759829736e-02,3.554555625772394534e-02,5.481746828279905615e-02,3.475308094927704455e-02
3.147449999999999818e+03,7.179895854272815015e-02,5.558229378051865455e-02,1.610685916691505237e-02,6.453761460558049556e-02,7.942468381877551553e-02,3.808961959019514787e-02,6.014431967642618754e-02,4.000045663123793366e-02
3.149460000000000036e+03,7.471965572681037171e-02,5.764285881637572911e-02,1.745951602300965799e-02,6.980139944542654296e-02,8.392108862795488733e-02,4.015529509492639371e-02,6.571419873268843914e-02,4.395183641150843951e-02
3.151469999999999800e+03,7.581311310406153858e-02,5.832355314019221915e-02,1.784631915806450531e-02,7.629788281840088615e-02,8.839075021859355008e-02,4.237235294963837690e-02,6.918878715664343593e-02,4.410229517462345428e-02
3.153469999999999800e+03,7.430810101182502847e-02,5.666405533933124850e-02,1.707814093768842897e-02,7.529306401081413413e-02,8.519760169438335418e-02,4.182264603372103096e-02,6.612392964176816434e-02,4.065537059066529069e-02
3.155480000000000018e+03,7.530734973993355452e-02,5.777576659685702137e-02,1.727786329111660052e-02,7.158750518917965378e-02,8.205080634831773967e-02,4.111029827903488892e-02,6.563994756617912152e-02,4.036818099236441637e-02
3.157489999999999782e+03,7.724178996427469301e-02,5.874186306577384997e-02,1.716146298101805384e-02,6.986300284884174039e-02,8.032581720587581020e-02,4.118462204402789650e-02,6.690552840075877916e-02,4.186887059919296855e-02
3.159489999999999782e+03,8.036257613143585332e-02,6.099669636134298634e-02,1.815929394750424863e-02,7.586241266166995900e-02,8.688429382937699896e-02,4.336512371674679928e-02,7.190258724857558070e-02,4.463083103178189931e-02
3.161500000000000000e+03,8.252790138771058659e-02,6.251269584816215863e-02,1.871993193706573966e-02,8.127544368820760479e-02,9.370827959236571747e-02,4.531640753414310774e-02,7.493067492706749488e-02,4.463899531754340899e-02
3.163500000000000000e+03,8.389830642612207401e-02,6.352400673848415669e-02,1.946907386707744103e-02,8.359814105948351615e-02,9.624540220359736886e-02,4.578038806053551235e-02,7.682269031192943964e-02,4.478735544986899020e-02
3.165510000000000218e+03,8.414653432224759866e-02,6.383742036606054882e-02,1.926125497487149452e-02,8.346596903571626425e-02,9.429188377265659837e-02,4.611140671452697293e-02,7.532477982693062957e-02,4.322621763753393964e-02
3.167510000000000218e+03,8.662450532986797069e-02,6.781507006261995596e-02,2.081981132132589701e-02,8.767866827196858781e-02,1.004459532396482779e-01,4.837166275038284891e-02,8.087791292588132619e-02,4.729980378045892109e-02
3.169510000000000218e+03,8.827867965238742065e-02,7.041649112144220124e-02,2.112938516873045375e-02,9.272150584934646389e-02,1.053011449560821017e-01,5.084073206847898596e-02,8.517102729013482920e-02,4.906523387442519868e-02
3.171519999999999982e+03,8.846633452186614122e-02,6.900357954106912939e-02,2.066355806786734917e-02,8.398730642130765311e-02,9.577237967058506440e-02,4.927763523523147338e-02,8.045107610797878894e-02,4.804359671884090438e-02
3.173519999999999982e+03,8.996880450919739203e-02,6.747169854548731860e-02,2.062970995142403979e-02,7.362237451170193514e-02,8.571615827612835692e-02,4.816296872190094919e-02,7.512545193368955210e-02,4.587610225673328240e-02
3.175519999999999982e+03,9.132767221710662298e-02,6.694576121597278773e-02,2.192517790927367427e-02,6.681498446235113742e-02,8.430181326285393628e-02,4.679255738211756527e-02,7.490465269490739764e-02,4.568030026705361540e-02
3.177519999999999982e+03,9.234489741832424547e-02,6.909381054580761294e-02,2.317095220049322085e-02,7.736946559406088220e-02,9.634064526000254980e-02,4.928976814955786379e-02,8.275020844627958838e-02,4.639874540652295931e-02
3.179519999999999982e+03,9.406747012304371436e-02,7.191700599605314881e-02,2.385744758251209102e-02,9.281909856650367996e-02,1.082550172770133934e-01,5.214529934597752353e-02,9.063841026531946343e-02,4.998164621868143170e-02
3.181519999999999982e+03,9.495717267716963228e-02,7.359916942195318668e-02,2.368984844649158622e-02,1.008421260872766068e-01,1.122869277346398298e-01,5.374142342254194238e-02,9.463487483501216435e-02,5.233211197818886384e-02
3.183519999999999982e+03,9.364280310895313486e-02,7.110274814404773935e-02,2.261511113645923998e-02,9.145151521741555489e-02,1.023728233316636149e-01,5.092274034095199686e-02,8.746888001922929756e-02,4.962902202437811938e-02
3.185519999999999982e+03,9.383841401158085627e-02,7.050353017891294871e-02,2.232974128373627770e-02,8.511753859326358362e-02,9.716131525030549665e-02,5.012231872286962431e-02,8.317270486902220150e-02,4.663163455493814918e-02
3.187519999999999982e+03,9.722930222165604430e-02,7.429043468896290303e-02,2.354800424248924134e-02,8.923786203641460857e-02,1.035335000429381813e-01,5.332025776407821327e-02,8.778986112897137206e-02,4.877712328918391849e-02
3.189510000000000218e+03,1.004877491797466493e-01,7.959533499117750488e-02,2.574927385790593687e-02,9.969654756212560642e-02,1.163357425238480264e-01,5.730034445311650571e-02,9.753850597012314605e-02,5.466806221657550396e-02
3.191510000000000218e+03,1.027940253276927451e-01,8.085221218026893142e-02,2.577278962759017855e-02,1.013217167755803838e-01,1.152902337472933164e-01,5.898710886769893691e-02,9.839329193736821855e-02,5.516138372626634701e-02
3.193510000000000218e+03,1.044058174518578408e-01,7.915110520153550988e-02,2.529394587659523214e-02,9.523125783749979145e-02,1.065436361021027817e-01,5.755924184575705177e-02,9.318233906437224656e-02,5.316900439188400329e-02
3.195500000000000000e+03,1.038734119310448650e-01,7.760308636213895939e-02,2.484016795075207756e-02,8.908993677326078331e-02,1.021361116730855889e-01,5.641147464029158676e-02,9.104528259225357079e-02,5.068210051593582954e-02
3.197500000000000000e+03,1.035900434083400351e-01,7.868981534932105448e-02,2.582337750896242234e-02,9.296831470813632370e-02,1.092177810992507603e-01,5.758089684505177802e-02,9.483685988667289735e-02,5.167527174116661598e-02
3.199489999999999782e+03,1.063088233836601004e-01,8.233784340933560097e-02,2.728193976423966965e-02,1.019027121214214904e-01,1.174334623118199472e-01,6.094062364943875210e-02,1.018794545254359529e-01,5.487399123190622036e-02
3.201489999999999782e+03,1.083929865933963010e-01,8.440709760474572609e-02,2.835080674118418270e-02,1.033232934081505239e-01,1.182912352451794130e-01,6.198961603183124336e-02,1.029861859384312434e-01,5.597661450612814033e-02
3.203480000000000018e+03,1.095764408508167753e-01,8.696631061292886544e-02,2.885758883005500042e-02,1.065711602412643122e-01,1.237576157847026237e-01,6.327333342560115259e-02,1.043268536217716591e-01,5.604968006783793422e-02
3.205469999999999800e+03,1.087584724853044443e-01,8.610195012668164782e-02,2.706810139807349497e-02,1.103463256566069028e-01,1.255000592813006466e-01,6.322692368023410947e-02,1.031044769661279142e-01,5.496584104590834796e-02
3.207460000000000036e+03,1.095655942225640805e-01,8.482519232547718058e-02,2.644109265585472407e-02,1.095660545326099244e-01,1.232505890921841707e-01,6.180503184473513933e-02,1.043993072360408225e-01,5.658664454488844531e-02
3.209460000000000036e+03,1.105983910633814571e-01,8.310445729694999895e-02,2.696378487035572952e-02,1.001386060316218629e-01,1.143492862041734920e-01,5.988409885339935484e-02,1.027806005536448242e-01,5.641126161098321268e-02
3.211449999999999818e+03,1.146636529193490739e-01,8.838208255978927119e-02,2.968386638685207440e-02,1.027375191486730732e-01,1.214001575450579240e-01,6.306160206022964898e-02,1.075135670675105293e-01,5.940056494953664668e-02
3.213440000000000055e+03,1.148925966262034915e-01,9.024968230744193076e-02,3.011868780054575978e-02,1.088173064219358777e-01,1.274465406514321275e-01,6.503496231431707408e-02,1.103212067519496464e-01,6.139289546506013218e-02
3.215429999999999836e+03,1.111817489769675038e-01,8.696761903499518331e-02,2.815204802482308005e-02,1.089638361878201983e-01,1.248977267837765859e-01,6.287684720070588207e-02,1.087294250392343009e-01,5.842196735005469876e-02
3.217420000000000073e+03,1.072937822137721708e-01,8.175278069002135661e-02,2.673339595047589251e-02,1.007173518095019482e-01,1.140780651687727937e-01,5.968487586280211976e-02,1.029526641746318638e-01,5.428329848627808096e-02
3.219409999999999854e+03,1.072700784949549846e-01,8.183645760264486591e-02,2.747818795842194017e-02,9.673709593263871143e-02,1.114554080769004085e-01,5.996214297478522082e-02,9.926584784980217735e-02,5.227208685671586030e-02
3.221389999999999873e+03,1.104792847208559692e-01,8.386522604815030424e-02,2.903985404891935157e-02,9.015891424076696858e-02,1.064427219474213537e-01,6.108383439132290121e-02,9.777397984781109608e-02,5.381205607003983205e-02
3.223380000000000109e+03,1.146848765018821936e-01,8.708499330615106226e-02,2.963799593120347575e-02,9.071579920935160524e-02,1.069152878322391087e-01,6.309075389703516779e-02,1.000115424063647007e-01,5.536683716632995189e-02
3.225369999999999891e+03,1.185375292716677187e-01,9.114572153988256820e-02,3.119440300876081401e-02,1.019806442406047536e-01,1.215970000433970744e-01,6.521758232972423019e-02,1.075113404940219591e-01,5.931365445646789858e-02
3.227349999999999909e+03,1.170136582250564244e-01,9.113790376524011361e-02,3.122245029512464576e-02,1.114894634998786355e-01,1.329258097155826546e-01,6.592237017720438408e-02,1.088101183260382770e-01,5.774425075518029027e-02
3.229340000000000146e+03,1.140842565570055617e-01,8.792913732171568630e-02,2.994693921406122589e-02,1.079590752305130408e-01,1.264437172388031549e-01,6.383194748934740981e-02,1.048908264361598092e-01,5.559482419031726297e-02
3.231329999999999927e+03,1.103439389265415127e-01,8.401972007259646269e-02,2.800469995551523733e-02,9.692610717993634106e-02,1.098362275545534950e-01,6.124371234107921225e-02,9.796959566644623807e-02,5.156784161367454489e-02
3.233309999999999945e+03,1.111779679098859608e-01,8.577803131545647108e-02,2.885825431149650205e-02,9.386042999746499471e-02,1.075898663480369666e-01,6.150634817002198496e-02,9.877204020621870029e-02,5.245830989475391837e-02
3.235300000000000182e+03,1.127493527972062010e-01,8.904230212276392775e-02,3.058863415328495067e-02,9.784098833735835332e-02,1.134751748198232213e-01,6.452747698284044819e-02,1.033207151987938638e-01,5.497075295077960555e-02
3.237280000000000200e+03,1.130484505012264995e-01,9.027203657486064514e-02,3.092449515425252371e-02,1.064579421382057384e-01,1.222725410021506948e-01,6.582681609034382597e-02,1.084121766643231510e-01,5.880167900337281151e-02
3.239260000000000218e+03,1.100698361071092146e-01,8.708996150530168290e-02,2.900237137441262492e-02,1.062717915653708101e-01,1.194071352888648602e-01,6.369153047447817517e-02,1.071831546035157262e-01,5.802927318194527756e-02
3.241250000000000000e+03,1.101014664258512521e-01,8.530324196968046280e-02,2.861454976207142981e-02,9.921238043742347523e-02,1.133413036034386229e-01,6.255524739152990010e-02,1.036643213672091557e-01,5.580987108461683832e-02
3.243230000000000018e+03,1.140073757387915776e-01,8.742217055048707997e-02,3.030733319582497309e-02,9.167994335645952841e-02,1.090230018285314184e-01,6.472163863502476688e-02,1.027659921498525197e-01,5.634950096792054608e-02
3.245210000000000036e+03,1.187104001453223590e-01,9.136152577473864722e-02,3.228561981100522282e-02,9.444446869324345240e-02,1.146752890628975619e-01,6.833394794191911814e-02,1.068565316433054552e-01,5.769989778329118191e-02
3.247190000000000055e+03,1.212313780752082848e-01,9.357492107819356808e-02,3.312106966670394503e-02,1.014217697098427629e-01,1.200013534083606281e-01,7.011464548363101346e-02,1.123232132628884383e-01,6.112740683382701656e-02
3.249170000000000073e+03,1.226288222136184825e-01,9.533216066407190770e-02,3.397937144471714632e-02,1.067127197153305285e-01,1.268534118502696040e-01,7.111429868641633290e-02,1.151922139374876031e-01,6.387875426294960246e-02
3.251150000000000091e+03,1.212064955635155372e-01,9.474533668520668250e-02,3.351376605003238834e-02,1.068232634835772771e-01,1.277276953685838046e-01,7.041956038800176176e-02,1.147294007007336192e-01,6.437551157399927504e-02
3.253130000000000109e+03,1.199356426089056016e-01,9.417450478630787214e-02,3.319621019446684224e-02,1.031651242807622854e-01,1.257415541707771478e-01,6.968177588253544885e-02,1.136092709469949114e-01,6.138096125717378698e-02
3.255110000000000127e+03,1.188462543887404410e-01,9.308115600953414948e-02,3.277543234847228593e-02,1.089620215844189360e-01,1.278445471901835662e-01,6.842710623561856775e-02,1.159515993931512501e-01,6.288746051400452564e-02
3.257090000000000146e+03,1.188737953278718174e-01,9.378402400149923879e-02,3.329420295135853552e-02,1.093321833027801893e-01,1.280280996235547697e-01,6.884470961381503051e-02,1.151763876929531027e-01,6.392482474431451789e-02
3.259059999999999945e+03,1.207680515159675616e-01,9.673132900999634187e-02,3.444015531766932148e-02,1.136585053506660725e-01,1.324848953979198551e-01,7.114588293172809108e-02,1.177069473819224721e-01,6.548890495887774166e-02
3.261039999999999964e+03,1.201188346047400157e-01,9.567313715522327011e-02,3.340463541473590037e-02,1.076473582378228155e-01,1.241727734335796307e-01,7.164429747049189112e-02,1.150894545096520505e-01,6.198633455513655188e-02
3.263019999999999982e+03,1.156978872256856777e-01,9.223184746526985611e-02,3.071748828531727787e-02,1.122103752841467489e-01,1.225100006187634649e-01,6.986712577886086684e-02,1.125677773468149317e-01,6.030871176910627962e-02
3.264989999999999782e+03,1.118704534557269925e-01,8.906714073281772615e-02,2.907925439758890507e-02,1.121523880981993848e-01,1.196207156663673526e-01,6.804707574374325996e-02,1.081861491803384895e-01,5.894474988689517303e-02
3.266969999999999800e+03,1.145831510591196756e-01,9.175926041981440073e-02,3.135879203772045515e-02,1.158055218073921339e-01,1.265168784736153129e-01,7.035065193484280055e-02,1.115566733092665241e-01,6.214134921703416692e-02
3.268940000000000055e+03,1.178834780375967728e-01,9.298226439959560163e-02,3.278092481477942743e-02,1.121438212396188294e-01,1.261975442530179070e-01,7.151733131693842338e-02,1.137746499586734100e-01,6.481167395066970982e-02
